id;scene;friendly_name;location;type;x;y;renderscene;rendertype;context;room;game
0xa003b;HYRULE_FIELD;Pack 2 - Bush 11;OOT Hyrule Field Grass Pack 2 Bush 11;grass;740;726;HYRULE_FIELD;grass;All;0;oot
0xb003b;HYRULE_FIELD;Pack 2 - Bush 12;OOT Hyrule Field Grass Pack 2 Bush 12;grass;749;720;HYRULE_FIELD;grass;All;0;oot
0x0003c;HYRULE_FIELD;Pack 3 - Bush 1;OOT Hyrule Field Grass Pack 3 Bush 01;grass;828;293;HYRULE_FIELD;grass;All;0;oot
0x1003c;HYRULE_FIELD;Pack 3 - Bush 2;OOT Hyrule Field Grass Pack 3 Bush 02;grass;821;275;HYRULE_FIELD;grass;All;0;oot
0x2003c;HYRULE_FIELD;Pack 3 - Bush 3;OOT Hyrule Field Grass Pack 3 Bush 03;grass;801;275;HYRULE_FIELD;grass;All;0;oot
0x3003c;HYRULE_FIELD;Pack 3 - Bush 4;OOT Hyrule Field Grass Pack 3 Bush 04;grass;793;293;HYRULE_FIELD;grass;All;0;oot
0x4003c;HYRULE_FIELD;Pack 3 - Bush 5;OOT Hyrule Field Grass Pack 3 Bush 05;grass;811;291;HYRULE_FIELD;grass;All;0;oot
0x5003c;HYRULE_FIELD;Pack 3 - Bush 6;OOT Hyrule Field Grass Pack 3 Bush 06;grass;827;283;HYRULE_FIELD;grass;All;0;oot
0x6003c;HYRULE_FIELD;Pack 3 - Bush 7;OOT Hyrule Field Grass Pack 3 Bush 07;grass;811;275;HYRULE_FIELD;grass;All;0;oot
0x7003c;HYRULE_FIELD;Pack 3 - Bush 8;OOT Hyrule Field Grass Pack 3 Bush 08;grass;795;283;HYRULE_FIELD;grass;All;0;oot
0x8003c;HYRULE_FIELD;Pack 3 - Bush 9;OOT Hyrule Field Grass Pack 3 Bush 09;grass;798;302;HYRULE_FIELD;grass;All;0;oot
0x9003c;HYRULE_FIELD;Pack 3 - Bush 10;OOT Hyrule Field Grass Pack 3 Bush 10;grass;806;308;HYRULE_FIELD;grass;All;0;oot
0xa003c;HYRULE_FIELD;Pack 3 - Bush 11;OOT Hyrule Field Grass Pack 3 Bush 11;grass;816;309;HYRULE_FIELD;grass;All;0;oot
0xb003c;HYRULE_FIELD;Pack 3 - Bush 12;OOT Hyrule Field Grass Pack 3 Bush 12;grass;825;303;HYRULE_FIELD;grass;All;0;oot
0x0003d;HYRULE_FIELD;Pack 4 - Bush 1;OOT Hyrule Field Grass Pack 4 Bush 01;grass;948;508;HYRULE_FIELD;grass;All;0;oot
0x1003d;HYRULE_FIELD;Pack 4 - Bush 2;OOT Hyrule Field Grass Pack 4 Bush 02;grass;941;490;HYRULE_FIELD;grass;All;0;oot
0x2003d;HYRULE_FIELD;Pack 4 - Bush 3;OOT Hyrule Field Grass Pack 4 Bush 03;grass;921;490;HYRULE_FIELD;grass;All;0;oot
0x3003d;HYRULE_FIELD;Pack 4 - Bush 4;OOT Hyrule Field Grass Pack 4 Bush 04;grass;913;508;HYRULE_FIELD;grass;All;0;oot
0x4003d;HYRULE_FIELD;Pack 4 - Bush 5;OOT Hyrule Field Grass Pack 4 Bush 05;grass;931;506;HYRULE_FIELD;grass;All;0;oot
0x5003d;HYRULE_FIELD;Pack 4 - Bush 6;OOT Hyrule Field Grass Pack 4 Bush 06;grass;947;498;HYRULE_FIELD;grass;All;0;oot
0x6003d;HYRULE_FIELD;Pack 4 - Bush 7;OOT Hyrule Field Grass Pack 4 Bush 07;grass;931;488;HYRULE_FIELD;grass;All;0;oot
0x7003d;HYRULE_FIELD;Pack 4 - Bush 8;OOT Hyrule Field Grass Pack 4 Bush 08;grass;915;498;HYRULE_FIELD;grass;All;0;oot
0x8003d;HYRULE_FIELD;Pack 4 - Bush 9;OOT Hyrule Field Grass Pack 4 Bush 09;grass;918;517;HYRULE_FIELD;grass;All;0;oot
0x9003d;HYRULE_FIELD;Pack 4 - Bush 10;OOT Hyrule Field Grass Pack 4 Bush 10;grass;926;523;HYRULE_FIELD;grass;All;0;oot
0xa003d;HYRULE_FIELD;Pack 4 - Bush 11;OOT Hyrule Field Grass Pack 4 Bush 11;grass;936;524;HYRULE_FIELD;grass;All;0;oot
0xb003d;HYRULE_FIELD;Pack 4 - Bush 12;OOT Hyrule Field Grass Pack 4 Bush 12;grass;945;518;HYRULE_FIELD;grass;All;0;oot
0x00048;HYRULE_FIELD;River Big Fairy;OOT Hyrule Field River Big Fairy;fairy_spot;1038;370;HYRULE_FIELD;fairy_spot;All;0;oot
0x00034;HYRULE_FIELD;Drawbridge 1;OOT Hyrule Field Wonder Item 1;wonder;750;135;HYRULE_FIELD;wonder;Child;0;oot
0x00035;HYRULE_FIELD;Drawbridge 2;OOT Hyrule Field Wonder Item 2;wonder;762;135;HYRULE_FIELD;wonder;Child;0;oot
0x00036;HYRULE_FIELD;Drawbridge 3;OOT Hyrule Field Wonder Item 3;wonder;774;135;HYRULE_FIELD;wonder;Child;0;oot
0x02;ICE_CAVERN;Iron Boots;OOT Ice Cavern Iron Boots;chest;560;347;ICE_CAVERN;chest;All;5;oot
0x00;ICE_CAVERN;Map;OOT Ice Cavern Map;chest;538;129;ICE_CAVERN;chest;All;3;oot
0x01;ICE_CAVERN;Compass;OOT Ice Cavern Compass;chest;456;311;ICE_CAVERN;chest;All;2;oot
0x01;ICE_CAVERN;Heart Piece;OOT Ice Cavern HP;collectible;470;569;ICE_CAVERN;collectible;All;2;oot
SHEIK_WATER;ICE_CAVERN;Serenade of Water;OOT Ice Cavern Sheik Song;npc;335;328;ICE_CAVERN;npc;All;5;oot
0x51;ICE_CAVERN;Scythe Room;OOT Ice Cavern GS Scythe Room;gs;194;352;ICE_CAVERN;gs;All;1;oot
0x52;ICE_CAVERN;Heart Piece Room;OOT Ice Cavern GS HP Room;gs;345;233;ICE_CAVERN;gs;All;2;oot
0x50;ICE_CAVERN;Block Room;OOT Ice Cavern GS Block Room;gs;443;425;ICE_CAVERN;gs;All;4;oot
0x37;ICE_CAVERN;Scythe - Left;OOT Ice Cavern SR Scythe Left;sr;258;488;ICE_CAVERN;sr;All;1;oot
0x38;ICE_CAVERN;Scythe - Center Left;OOT Ice Cavern SR Scythe Center Left;sr;404;359;ICE_CAVERN;sr;All;1;oot
0x39;ICE_CAVERN;Scythe - Back;OOT Ice Cavern SR Scythe Back;sr;447;267;ICE_CAVERN;sr;All;1;oot
0x3a;ICE_CAVERN;Scythe - Center Right;OOT Ice Cavern SR Scythe Center Right;sr;522;356;ICE_CAVERN;sr;All;1;oot
0x3b;ICE_CAVERN;Scythe - Midair;OOT Ice Cavern SR Scythe Midair;sr;527;198;ICE_CAVERN;sr;All;1;oot
0x3c;ICE_CAVERN;Blocks - Back Left;OOT Ice Cavern SR Blocks Back Left;sr;449;188;ICE_CAVERN;sr;All;4;oot
0x3d;ICE_CAVERN;Blocks - Back Right;OOT Ice Cavern SR Blocks Back Right;sr;550;220;ICE_CAVERN;sr;All;4;oot
0x3e;ICE_CAVERN;Blocks - Center;OOT Ice Cavern SR Blocks Center;sr;540;284;ICE_CAVERN;sr;All;4;oot
0x3f;ICE_CAVERN;Blocks - Alcove;OOT Ice Cavern SR Blocks Alcove;sr;718;327;ICE_CAVERN;sr;All;4;oot
0x40;ICE_CAVERN;Blocks - Front Left;OOT Ice Cavern SR Blocks Front Left;sr;433;337;ICE_CAVERN;sr;All;4;oot
0x0200;ICE_CAVERN;First Corridor 1;OOT Ice Cavern Pot First Corridor 1;pot;786;269;ICE_CAVERN;pot;All;0;oot
0x0201;ICE_CAVERN;First Corridor 2;OOT Ice Cavern Pot First Corridor 2;pot;770;270;ICE_CAVERN;pot;All;0;oot
0x0308;ICE_CAVERN;Scythe Room 1;OOT Ice Cavern Pot Scythe Room 1;pot;523;237;ICE_CAVERN;pot;All;1;oot
0x0309;ICE_CAVERN;Scythe Room 2;OOT Ice Cavern Pot Scythe Room 2;pot;665;448;ICE_CAVERN;pot;All;1;oot
0x030a;ICE_CAVERN;Scythe Room 3;OOT Ice Cavern Pot Scythe Room 3;pot;639;475;ICE_CAVERN;pot;All;1;oot
0x0600;ICE_CAVERN;Red Ice 1;OOT Ice Cavern Pot Red Ice 1;pot;139;247;ICE_CAVERN;pot;All;4;oot
0x0601;ICE_CAVERN;Red Ice 2;OOT Ice Cavern Pot Red Ice 2;pot;114;229;ICE_CAVERN;pot;All;4;oot
0x0909;ICE_CAVERN;Map Room;OOT Ice Cavern Pot Map Room;pot;297;198;ICE_CAVERN;pot;All;3;oot
0x030b;ICE_CAVERN;Scythe Room - Flying Pot;OOT Ice Cavern Flying Pot Scythe Room;pot;332;265;ICE_CAVERN;pot;All;1;oot
0x00100;ICE_CAVERN;Ice;OOT Ice Cavern Rupee Ice;rupee;633;308;ICE_CAVERN;rupee;All;0;oot
0x00500;ICE_CAVERN;Midair 1;OOT Ice Cavern Rupee Midair 1;rupee;487;173;ICE_CAVERN;rupee;All;4;oot
0x00501;ICE_CAVERN;Midair 2;OOT Ice Cavern Rupee Midair 2;rupee;492;187;ICE_CAVERN;rupee;All;4;oot
0x00502;ICE_CAVERN;Midair 3;OOT Ice Cavern Rupee Midair 3;rupee;482;187;ICE_CAVERN;rupee;All;4;oot
0x00906;ICE_CAVERN;Heart 1;OOT Ice Cavern Heart 1;heart;629;415;ICE_CAVERN;heart;All;3;oot
0x00907;ICE_CAVERN;Heart 2;OOT Ice Cavern Heart 2;heart;616;444;ICE_CAVERN;heart;All;3;oot
0x00908;ICE_CAVERN;Heart 3;OOT Ice Cavern Heart 3;heart;565;430;ICE_CAVERN;heart;All;3;oot
0x0010d;ICE_CAVERN;Entrance;OOT Ice Cavern Entrance Big Fairy;fairy_spot;510;349;ICE_CAVERN;fairy_spot;All;0;oot
0x01;ICE_CAVERN;Map;OOT MQ Ice Cavern Map Chest;chest;0;0;MQ_ICE_CAVERN;chest;All;0;oot_mq
0x00;ICE_CAVERN;Compass;OOT MQ Ice Cavern Compass Chest;chest;0;0;MQ_ICE_CAVERN;chest;All;0;oot_mq
0x02;ICE_CAVERN;Iron Boots;OOT MQ Ice Cavern Iron Boots;chest;0;0;MQ_ICE_CAVERN;chest;All;0;oot_mq
0x01;ICE_CAVERN;Piece of Heart;OOT MQ Ice Cavern Piece of Heart;collectible;0;0;MQ_ICE_CAVERN;collectible;All;0;oot_mq
SHEIK_WATER;ICE_CAVERN;Serenade of Water;OOT MQ Ice Cavern Sheik Song;npc;0;0;MQ_ICE_CAVERN;npc;All;0;oot_mq
0x51;ICE_CAVERN;Compass Room;OOT MQ Ice Cavern GS Compass Room;gs;0;0;MQ_ICE_CAVERN;gs;All;0;oot_mq
0x50;ICE_CAVERN;Scarecrow;OOT MQ Ice Cavern GS Scarecrow;gs;0;0;MQ_ICE_CAVERN;gs;All;0;oot_mq
0x52;ICE_CAVERN;Clear Blocks;OOT MQ Ice Cavern GS Clear Blocks;gs;0;0;MQ_ICE_CAVERN;gs;All;0;oot_mq
0x0003;ICE_CAVERN;Entrance;OOT MQ Ice Cavern Pot Entrance;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x0105;ICE_CAVERN;First Room 1;OOT MQ Ice Cavern Pot First Room 1;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x0106;ICE_CAVERN;First Room 2;OOT MQ Ice Cavern Pot First Room 2;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x030c;ICE_CAVERN;Main Room 1;OOT MQ Ice Cavern Pot Main Room 1;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x030d;ICE_CAVERN;Main Room 2;OOT MQ Ice Cavern Pot Main Room 2;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x030f;ICE_CAVERN;Main Room 3;OOT MQ Ice Cavern Pot Main Room 3;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x0312;ICE_CAVERN;Main Room 4;OOT MQ Ice Cavern Pot Main Room 4;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x0605;ICE_CAVERN;Final Corridor 1;OOT MQ Ice Cavern Pot Final Corridor 1;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x0606;ICE_CAVERN;Final Corridor 2;OOT MQ Ice Cavern Pot Final Corridor 2;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x090a;ICE_CAVERN;Compass Room 1;OOT MQ Ice Cavern Pot Compass Room 1;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x090b;ICE_CAVERN;Compass Room 2;OOT MQ Ice Cavern Pot Compass Room 2;pot;0;0;MQ_ICE_CAVERN;pot;All;0;oot_mq
0x01;IMPA_HOUSE;Heart Piece;OOT Kakariko Impa House HP;collectible;575;411;IMPA_HOUSE;collectible;All;0;oot
0x00006;IMPA_HOUSE;Above Jail;OOT Kakariko Impa House Wonder Item;wonder;643;295;IMPA_HOUSE;wonder;All;0;oot
0x06;INSIDE_GANON_CASTLE;Water Trial - Chest 1;OOT Ganon Castle Water Chest 1;chest;687;259;INSIDE_GANON_CASTLE;chest;All;1;oot
0x07;INSIDE_GANON_CASTLE;Water Trial - Chest 2;OOT Ganon Castle Water Chest 2;chest;692;404;INSIDE_GANON_CASTLE;chest;All;1;oot
0x09;INSIDE_GANON_CASTLE;Forest Trial - Torches;OOT Ganon Castle Forest Chest;chest;1134;510;INSIDE_GANON_CASTLE;chest;All;2;oot
0x10;INSIDE_GANON_CASTLE;Light Trial - Center;OOT Ganon Castle Light Chest Center;chest;1241;505;INSIDE_GANON_CASTLE;chest;All;3;oot
0x0a;INSIDE_GANON_CASTLE;Light Trial - Around 1;OOT Ganon Castle Light Chest Around 1;chest;1235;415;INSIDE_GANON_CASTLE;chest;All;3;oot
0x0b;INSIDE_GANON_CASTLE;Light Trial - Around 2;OOT Ganon Castle Light Chest Around 2;chest;1245;596;INSIDE_GANON_CASTLE;chest;All;3;oot
0x0c;INSIDE_GANON_CASTLE;Light Trial - Around 3;OOT Ganon Castle Light Chest Around 3;chest;1316;569;INSIDE_GANON_CASTLE;chest;All;3;oot
0x0d;INSIDE_GANON_CASTLE;Light Trial - Around 4;OOT Ganon Castle Light Chest Around 4;chest;1173;572;INSIDE_GANON_CASTLE;chest;All;3;oot
0x0e;INSIDE_GANON_CASTLE;Light Trial - Around 5;OOT Ganon Castle Light Chest Around 5;chest;1313;445;INSIDE_GANON_CASTLE;chest;All;3;oot
0x0f;INSIDE_GANON_CASTLE;Light Trial - Around 6;OOT Ganon Castle Light Chest Around 6;chest;1169;437;INSIDE_GANON_CASTLE;chest;All;3;oot
0x11;INSIDE_GANON_CASTLE;Light Trial - Zelda's Lullaby;OOT Ganon Castle Light Chest Lullaby;chest;1047;451;INSIDE_GANON_CASTLE;chest;All;3;oot
0x08;INSIDE_GANON_CASTLE;Shadow Trial - Small;OOT Ganon Castle Shadow Chest 1;chest;1129;621;INSIDE_GANON_CASTLE;chest;All;4;oot
0x05;INSIDE_GANON_CASTLE;Shadow Trial - Gold Gauntlets;OOT Ganon Castle Shadow Chest 2;chest;665;418;INSIDE_GANON_CASTLE;chest;All;4;oot
0x12;INSIDE_GANON_CASTLE;Spirit Trial - Chest 1;OOT Ganon Castle Spirit Chest 1;chest;879;179;INSIDE_GANON_CASTLE;chest;All;5;oot
0x14;INSIDE_GANON_CASTLE;Spirit Trial - Chest 2;OOT Ganon Castle Spirit Chest 2;chest;610;183;INSIDE_GANON_CASTLE;chest;All;5;oot
0x21;INSIDE_GANON_CASTLE;Leftmost;OOT Ganon Castle Leftmost Scrub;scrub;72;522;INSIDE_GANON_CASTLE;scrub;All;0;oot
0x22;INSIDE_GANON_CASTLE;Left-Center;OOT Ganon Castle Left-Center Scrub;scrub;46;492;INSIDE_GANON_CASTLE;scrub;All;0;oot
0x23;INSIDE_GANON_CASTLE;Right-Center;OOT Ganon Castle Right-Center Scrub;scrub;47;446;INSIDE_GANON_CASTLE;scrub;All;0;oot
0x24;INSIDE_GANON_CASTLE;Rightmost;OOT Ganon Castle Rightmost Scrub;scrub;75;419;INSIDE_GANON_CASTLE;scrub;All;0;oot
0x51;INSIDE_GANON_CASTLE;Spirit Trial - Center Midair;OOT Ganon Castle SR Spirit Center Midair;sr;1111;609;INSIDE_GANON_CASTLE;sr;All;5;oot
0x52;INSIDE_GANON_CASTLE;Spirit Trial - Front Right;OOT Ganon Castle SR Spirit Front Right;sr;1222;441;INSIDE_GANON_CASTLE;sr;All;5;oot
0x53;INSIDE_GANON_CASTLE;Spirit Trial - Center Bottom;OOT Ganon Castle SR Spirit Center Bottom;sr;1038;607;INSIDE_GANON_CASTLE;sr;All;5;oot
0x54;INSIDE_GANON_CASTLE;Spirit Trial - Back Left;OOT Ganon Castle SR Spirit Back Left;sr;926;782;INSIDE_GANON_CASTLE;sr;All;5;oot
0x55;INSIDE_GANON_CASTLE;Spirit Trial - Back Right;OOT Ganon Castle SR Spirit Back Right;sr;954;448;INSIDE_GANON_CASTLE;sr;All;5;oot
0x56;INSIDE_GANON_CASTLE;Light Trial - Alcove Right;OOT Ganon Castle SR Light Alcove Right;sr;847;394;INSIDE_GANON_CASTLE;sr;All;3;oot
0x57;INSIDE_GANON_CASTLE;Light Trial - Alcove Left;OOT Ganon Castle SR Light Alcove Left;sr;786;635;INSIDE_GANON_CASTLE;sr;All;3;oot
0x58;INSIDE_GANON_CASTLE;Light Trial - Center Top;OOT Ganon Castle SR Light Center Top;sr;791;500;INSIDE_GANON_CASTLE;sr;All;3;oot
0x59;INSIDE_GANON_CASTLE;Light Trial - Center Right;OOT Ganon Castle SR Light Center Right;sr;772;480;INSIDE_GANON_CASTLE;sr;All;3;oot
0x5a;INSIDE_GANON_CASTLE;Light Trial - Center Left;OOT Ganon Castle SR Light Center Left;sr;774;531;INSIDE_GANON_CASTLE;sr;All;3;oot
0x5b;INSIDE_GANON_CASTLE;Fire Trial - Back Right;OOT Ganon Castle SR Fire Back Right;sr;673;141;INSIDE_GANON_CASTLE;sr;All;6;oot
0x5c;INSIDE_GANON_CASTLE;Fire Trial - Left;OOT Ganon Castle SR Fire Left;sr;1038;698;INSIDE_GANON_CASTLE;sr;All;6;oot
0x5d;INSIDE_GANON_CASTLE;Fire Trial - Far Right;OOT Ganon Castle SR Fire Far Right;sr;899;113;INSIDE_GANON_CASTLE;sr;All;6;oot
0x5e;INSIDE_GANON_CASTLE;Fire Trial - Front Right;OOT Ganon Castle SR Fire Front Right;sr;1126;281;INSIDE_GANON_CASTLE;sr;All;6;oot
0x5f;INSIDE_GANON_CASTLE;Fire Trial - Black Pillar;OOT Ganon Castle SR Fire Black Pillar;sr;803;725;INSIDE_GANON_CASTLE;sr;All;6;oot
0x60;INSIDE_GANON_CASTLE;Forest Trial - Center Right;OOT Ganon Castle SR Forest Center Right;sr;658;411;INSIDE_GANON_CASTLE;sr;All;2;oot
0x61;INSIDE_GANON_CASTLE;Forest Trial - Front;OOT Ganon Castle SR Forest Front;sr;853;579;INSIDE_GANON_CASTLE;sr;All;2;oot
0x62;INSIDE_GANON_CASTLE;Forest Trial - Back Right;OOT Ganon Castle SR Forest Back Right;sr;420;423;INSIDE_GANON_CASTLE;sr;All;2;oot
0x63;INSIDE_GANON_CASTLE;Forest Trial - Back Middle;OOT Ganon Castle SR Forest Back Middle;sr;479;520;INSIDE_GANON_CASTLE;sr;All;2;oot
0x64;INSIDE_GANON_CASTLE;Forest Trial - Center Left;OOT Ganon Castle SR Forest Center Left;sr;660;614;INSIDE_GANON_CASTLE;sr;All;2;oot
0x0303;INSIDE_GANON_CASTLE;Water Trial - Entrance;OOT Ganon Castle Pot Water;pot;452;235;INSIDE_GANON_CASTLE;pot;All;1;oot
0x0404;INSIDE_GANON_CASTLE;Water Trial - End 1;OOT Ganon Castle Pot Water End 1;pot;224;356;INSIDE_GANON_CASTLE;pot;All;1;oot
0x0405;INSIDE_GANON_CASTLE;Water Trial - End 2;OOT Ganon Castle Pot Water End 2;pot;226;307;INSIDE_GANON_CASTLE;pot;All;1;oot
0x0704;INSIDE_GANON_CASTLE;Forest Trial - End 1;OOT Ganon Castle Pot Forest End 1;pot;334;471;INSIDE_GANON_CASTLE;pot;All;2;oot
0x0705;INSIDE_GANON_CASTLE;Forest Trial - End 2;OOT Ganon Castle Pot Forest End 2;pot;331;557;INSIDE_GANON_CASTLE;pot;All;2;oot
0x080a;INSIDE_GANON_CASTLE;Light Trial - Entrance;OOT Ganon Castle Pot Light;pot;816;504;INSIDE_GANON_CASTLE;pot;All;3;oot
0x0b04;INSIDE_GANON_CASTLE;Light Trial - End 1;OOT Ganon Castle Pot Light End 1;pot;254;464;INSIDE_GANON_CASTLE;pot;All;3;oot
0x0b05;INSIDE_GANON_CASTLE;Light Trial - End 2;OOT Ganon Castle Pot Light End 2;pot;250;539;INSIDE_GANON_CASTLE;pot;All;3;oot
0x0c0e;INSIDE_GANON_CASTLE;Shadow Trial - Platform 1;OOT Ganon Castle Pot Shadow 1;pot;832;550;INSIDE_GANON_CASTLE;pot;All;4;oot
0x0c0f;INSIDE_GANON_CASTLE;Shadow Trial - Platform 2;OOT Ganon Castle Pot Shadow 2;pot;831;421;INSIDE_GANON_CASTLE;pot;All;4;oot
0x0d04;INSIDE_GANON_CASTLE;Shadow Trial - End 1;OOT Ganon Castle Pot Shadow End 1;pot;293;512;INSIDE_GANON_CASTLE;pot;All;4;oot
0x0d05;INSIDE_GANON_CASTLE;Shadow Trial - End 2;OOT Ganon Castle Pot Shadow End 2;pot;294;446;INSIDE_GANON_CASTLE;pot;All;4;oot
0x0f04;INSIDE_GANON_CASTLE;Fire Trial - End 1;OOT Ganon Castle Pot Fire End 1;pot;339;543;INSIDE_GANON_CASTLE;pot;All;6;oot
0x0f05;INSIDE_GANON_CASTLE;Fire Trial - End 2;OOT Ganon Castle Pot Fire End 2;pot;342;466;INSIDE_GANON_CASTLE;pot;All;6;oot
0x1304;INSIDE_GANON_CASTLE;Spirit Trial - End 1;OOT Ganon Castle Pot Spirit End 1;pot;452;550;INSIDE_GANON_CASTLE;pot;All;5;oot
0x1305;INSIDE_GANON_CASTLE;Spirit Trial - End 2;OOT Ganon Castle Pot Spirit End 2;pot;450;670;INSIDE_GANON_CASTLE;pot;All;5;oot
0x01004;INSIDE_GANON_CASTLE;Fairy 1;OOT Ganon Castle Fairy Fountain Fairy 1;fairy;98;482;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x11004;INSIDE_GANON_CASTLE;Fairy 2;OOT Ganon Castle Fairy Fountain Fairy 2;fairy;111;477;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x21004;INSIDE_GANON_CASTLE;Fairy 3;OOT Ganon Castle Fairy Fountain Fairy 3;fairy;81;476;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x31004;INSIDE_GANON_CASTLE;Fairy 4;OOT Ganon Castle Fairy Fountain Fairy 4;fairy;96;465;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x41004;INSIDE_GANON_CASTLE;Fairy 5;OOT Ganon Castle Fairy Fountain Fairy 5;fairy;114;462;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x51004;INSIDE_GANON_CASTLE;Fairy 6;OOT Ganon Castle Fairy Fountain Fairy 6;fairy;78;462;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x61004;INSIDE_GANON_CASTLE;Fairy 7;OOT Ganon Castle Fairy Fountain Fairy 7;fairy;103;449;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x71004;INSIDE_GANON_CASTLE;Fairy 8;OOT Ganon Castle Fairy Fountain Fairy 8;fairy;86;449;INSIDE_GANON_CASTLE;fairy;All;0;oot
0x00c08;INSIDE_GANON_CASTLE;Shadow Trial - Heart 1;OOT Ganon Castle Heart Shadow 1;heart;541;465;INSIDE_GANON_CASTLE;heart;All;4;oot
0x00c0a;INSIDE_GANON_CASTLE;Shadow Trial - Heart 2;OOT Ganon Castle Heart Shadow 2;heart;515;484;INSIDE_GANON_CASTLE;heart;All;4;oot
0x00c0c;INSIDE_GANON_CASTLE;Shadow Trial - Heart 3;OOT Ganon Castle Heart Shadow 3;heart;495;501;INSIDE_GANON_CASTLE;heart;All;4;oot
0x00e13;INSIDE_GANON_CASTLE;Fire Trial - Heart;OOT Ganon Castle Heart Fire;heart;750;660;INSIDE_GANON_CASTLE;heart;All;6;oot
0x0111b;INSIDE_GANON_CASTLE;Spirit Trial - Heart;OOT Ganon Castle Heart Spirit;heart;1195;786;INSIDE_GANON_CASTLE;heart;All;5;oot
0x0110b;INSIDE_GANON_CASTLE;Spirit Trial - Big Fairy;OOT Ganon Castle Spirit Big Fairy;fairy_spot;1083;603;INSIDE_GANON_CASTLE;fairy_spot;All;5;oot
0x04;INSIDE_GANON_CASTLE;Light Trial - Chest;OOT MQ Ganon Castle Light Trial Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x02;INSIDE_GANON_CASTLE;Forest Trial - Chest 1;OOT MQ Ganon Castle Forest Trial First Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x03;INSIDE_GANON_CASTLE;Forest Trial - Chest 2;OOT MQ Ganon Castle Forest Trial Second Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x01;INSIDE_GANON_CASTLE;Water Trial - Chest;OOT MQ Ganon Castle Water Trial Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x0a;INSIDE_GANON_CASTLE;Spirit Trial - Chest 1;OOT MQ Ganon Castle Spirit Trial First Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x14;INSIDE_GANON_CASTLE;Spirit Trial - Chest 2;OOT MQ Ganon Castle Spirit Trial Second Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x09;INSIDE_GANON_CASTLE;Spirit Trial - Back Right Sun;OOT MQ Ganon Castle Spirit Trial Back Right Sun Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x08;INSIDE_GANON_CASTLE;Spirit Trial - Back Left Sun;OOT MQ Ganon Castle Spirit Trial Back Left Sun Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x07;INSIDE_GANON_CASTLE;Spirit Trial - Front Left Sun;OOT MQ Ganon Castle Spirit Trial Front Left Sun Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x06;INSIDE_GANON_CASTLE;Spirit Trial - Gold Gauntlets;OOT MQ Ganon Castle Spirit Trial Gold Gauntlets Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x00;INSIDE_GANON_CASTLE;Shadow Trial - Bomb Flower;OOT MQ Ganon Castle Shadow Trial Bomb Flower Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x05;INSIDE_GANON_CASTLE;Shadow Trial - Switch;OOT MQ Ganon Castle Shadow Trial Switch Chest;chest;0;0;MQ_INSIDE_GANON_CASTLE;chest;All;0;oot_mq
0x01;INSIDE_GANON_CASTLE;Forest Trial - Small Key;OOT MQ Ganon Castle Forest Trial Key;collectible;0;0;MQ_INSIDE_GANON_CASTLE;collectible;All;0;oot_mq
0x21;INSIDE_GANON_CASTLE;Leftmost;OOT MQ Ganon Castle Leftmost Scrub;scrub;0;0;MQ_INSIDE_GANON_CASTLE;scrub;All;0;oot_mq
0x22;INSIDE_GANON_CASTLE;Left-Center;OOT MQ Ganon Castle Left-Center Scrub;scrub;0;0;MQ_INSIDE_GANON_CASTLE;scrub;All;0;oot_mq
